T,TND,N,cohs,S,K,A,i,thresh
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,29,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,30,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,31,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,32,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,33,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,34,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,35,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,36,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,37,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,38,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,39,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,40,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,41,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,42,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,43,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,44,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,45,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,46,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,47,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,48,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,49,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,2,1,50,1.684048271140502
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,1,2.5119262961036242
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,2,1.2427950236692529
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,3,2.7296019493936794
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,4,3.0997922830214177
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,5,2.6289061150216844
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,6,2.6522334500380875
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,7,2.5896983117996135
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,8,2.5896983117996135
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,9,2.5896983117996135
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,10,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,11,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,12,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,13,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,14,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,15,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,16,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,17,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,18,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,19,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,20,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,21,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,22,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,23,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,24,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,25,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,26,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,27,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,28,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,29,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,30,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,31,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,32,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,33,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,34,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,35,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,36,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,37,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,38,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,39,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,40,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,41,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,42,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,43,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,44,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,45,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,46,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,47,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,48,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,49,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",2,1,1,50,2.6384038764377813
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,1,1.0384538586306735
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,2,1.1451619189644331
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,3,1.0303134306552615
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,4,1.0536936398349033
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,5,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,6,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,7,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,8,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,9,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,10,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,11,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,12,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,13,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,14,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,15,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,16,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,17,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,18,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,19,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,20,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,21,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,22,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,23,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,24,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,25,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,26,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,27,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,28,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,29,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,30,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,31,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,32,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,33,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,34,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,35,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,36,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,37,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,38,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,39,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,40,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,41,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,42,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,43,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,44,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,45,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,46,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,47,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,48,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,49,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,2,1,50,1.0232383576584723
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,1,1.1833919578096033
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,2,1.0798575417135214
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,3,1.0556936793662792
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,4,0.73339947681266737
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,5,0.56030283718442686
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,6,0.46332429608622272
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,7,0.456362072770644
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,8,0.42193616751408863
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,9,0.38311114245949524
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,10,0.36881859100274433
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,11,0.37076082695165363
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,12,0.3523031186956832
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,13,0.3487643340810922
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,14,0.35151327648919756
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,15,0.34452525704618642
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,16,0.34055663889205184
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,17,0.33655865999371859
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,18,0.33493779874578627
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,19,0.33275357651146392
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,20,0.33240479624343355
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,21,0.3307576348289385
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,22,0.33054067899128786
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,23,0.33054067899128786
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,24,0.33071328455875115
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,25,0.32918246117968691
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,26,0.33120014193495195
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,27,0.33064305082767836
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,28,0.33084976585949549
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,29,0.33084976585949549
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,30,0.33064305082767836
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,31,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,32,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,33,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,34,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,35,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,36,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,37,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,38,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,39,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,40,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,41,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,42,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,43,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,44,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,45,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,46,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,47,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,48,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,49,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,2,50,0.3303198751391892
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,1,1.0465240111747092
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,2,1.0303134306552615
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,3,1.0849169082789352
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,4,0.60204972895809084
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,5,0.478722107086967
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,6,0.44653213179946127
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,7,0.40472930166639076
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,8,0.3712514317491234
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,9,0.35178753761061443
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,10,0.32753538442339564
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,11,0.32509591610093996
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,12,0.31044609291001624
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,13,0.30325813517311034
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,14,0.28646873498080061
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,15,0.27881675147879864
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,16,0.27142552121143915
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,17,0.26647163714133582
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,18,0.25316815389491482
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,19,0.24592702041401679
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,20,0.24876036635894358
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,21,0.24334624102336272
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,22,0.24334624102336272
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,23,0.24165389365369361
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,24,0.23632953837229956
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,25,0.23512785591924001
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,26,0.23706856154077585
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,27,0.2318171416117174
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,28,0.22530923081113655
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,29,0.22854896034361824
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,30,0.22996044441802335
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,31,0.23015372604662332
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,32,0.23133702914594512
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,33,0.23206282066608316
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,34,0.2284342319937607
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,35,0.22750133634005232
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,36,0.22917902680292906
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,37,0.22766375068132658
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,38,0.22766700715631646
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,39,0.22740532747761166
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,40,0.2267145133104542
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,41,0.22796000827902688
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,42,0.22796000827902688
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,43,0.22882946113743888
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,44,0.2284342319937607
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,45,0.22766700715631646
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,46,0.22858082388394221
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,47,0.22917902680292906
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,48,0.22720167659278323
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,49,0.22772509846055983
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",1,1,3,50,0.22772509846055983
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,1,1.0389053256493479
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,2,1.3715570030562056
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,3,1.0079173661185561
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,4,0.70343300962643829
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,5,0.59130711543311687
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,6,0.56218082564548499
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,7,0.54839532428289373
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,8,0.52860655590884542
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,9,0.50325784662951445
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,10,0.50683495664916767
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,11,0.49217870726078777
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,12,0.48688099596486722
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,13,0.48374890371496182
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,14,0.48374890371496182
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,15,0.48793278937537732
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,16,0.48408229739531128
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,17,0.4845632876103998
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,18,0.4845632876103998
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,19,0.48499075784065115
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,20,0.48408229739531128
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,21,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,22,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,23,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,24,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,25,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,26,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,27,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,28,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,29,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,30,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,31,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,32,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,33,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,34,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,35,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,36,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,37,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,38,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,39,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,40,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,41,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,42,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,43,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,44,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,45,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,46,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,47,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,48,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,49,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",3,4,4,50,0.48466884670695731
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,4,3,0,1.0290978076396946
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,4,3,1,1.0917788199031717
50,2,500,"[0.06, 0.12, 0.25, 0.5, 1.0]",4,4,3,2,1.0823455023220101
